Vertex	Adjacent vertexes 
3709007077	3698430233,412049654
3709491276	412248141,3437881109
3709492098	3685921738,1660271006
3709513702	1670585895,3437891556
3709581372	411225448,4195668493
3709700401	1050958029
3709725501	4315326803
3711239902	3711239909,3059747770
3711239909	1314841943,3711239902
3711419745	412262589,886681727
3711896415	6953759067,858018841
3711914797	1636383781,3813615494
3711976332	3711976333,898963169
3711976333	763386006,3711976332
3713209240	3060428975,412044782
3713522027	431197476
3714590316	3137267947,864537326
3715250687	660331613,571494436
3716290577	3357718688,3309701778
3716723385	3716723403
3716723403	3716723385,498758699
3716922624	2223135285
3716969269	5028532243,3716969270
3716969270	3716969269,1614391608
3716972914	796777452,7178517403
3716995644	419751367
3717980312	432335162,181289660
3717980827	181289665,1836837672
3718000210	490521150
3718151209	419751368
3718810171	763375431,2046596502
3720688048	192290894,1650645508
3720688054	2874344561,453316803
3720688055	471431593,471431591
3720688063	3720688068,3782952075
3720688068	3782951811,3720688063
3720688069	3720688070,497541957
3720688070	3720688069
3721211688	4428552169
3721211689	4974839894
3721968480	3337968575,2608298092
3722290825	4890963965
3723037575	499994940,4470229585
3724711808	845831543
3725617987	192105128,192106222
3725617988	4970699201
3725617989	192106222,5549547498
3725766709	3212403505,1455760636
3725766711	876960946,3318485076
3725956671	1779176151,6514747171,412722812
3727506021	411271187,411283071
3727506022	1007560908,411271187
3727517927	593892826
3727517928	858018908
3728237066	647048581,647048608
3728835648	7099441271,1775823652
3728835650	1775823652,3728835652
3728835652	3728835650,3310538170
3728854046	2235198661,411283073
3728968146	4180802857,3606855987
3729072125	176267576,4035906190
3732513225	175267804
3732513226	175266267
3732517032	6069992889,1617657304
3732517062	1617657312,6069992889
3732735377	3732513226
3733077784	192202829,791268065
3733753226	5618505927,434296824
3733753228	434296824
3733978188	3755404831,5556369665,5717069248
3733978193	2442167426,5556369665
3733978205	4623892182
3733978207	5716926243,2442167426
3733978222	4351553128
3733978926	5556370877,5716925520
3733988550	5716925471,5555994312
3733988555	5716976895,5716925482
3733988556	5555994312,5993315298,5555994315
3733988560	5716925490,5555994306,5555994524
3733994274	5556229833,2469929626
3734062287	5129087004
3734062299	5129087004,4267678481
3734062307	4267678481,3734525415
3734525415	3734062307,3734525424
3734525424	3734525415,3385458449
3734526564	424887935,424887936
3734570839	5610751491,5647554187
3734570840	424886069,424886039,5647554187,5057755207
3735688773	2068584524,2498077532
3736002937	528072520
3736003167	175332973
3736008308	3736914986,415263835
3736008309	415263835,415263834
3736887477	6299443534
3736889249	3084153622
3736903869	415263377,415263376
3736903870	415263378,415263377
3736914986	415263836,3736008308
3741430490	2729294300
3741430509	3741430490
3742519483	1195280682,410059677
3742521291	5937449498
3743678949	430298635
3743678954	1617657322,1617657315
3743678957	411827754,3060441159
3745095223	551142132,428673508
3745348904	431717694,621395551
3753677007	3753677327,435304558,3753677018,3980335600
3753677012	2870141028,4681522150
3753677017	418998770,2870141028,3753677023,2520629264
3753677018	3753686131,3753677007
3753677023	3753684423,3753677017
3753677327	2870141027,3753677007
3753677328	2870141027,2520629264,2873118724
3753677453	2327053491,418813304
3753677454	4417387467,4417387466
3753677455	4417387463,988940413
3753684420	412727611
3753684423	4794613789,3753677023
3753684681	418998758
3753686131	3753677018
3753759671	623906358,6896962065
3753759686	531236335,531236378
3753759688	531236339,5714697010
3753759690	220435725,6896969226
3753759697	551426508,551426557
3753759698	623906406,531236275
3753759710	974609943,623912279
3754158513	176144585,1369833306
3754572222	319529728,2884663915
3754575452	176195118,176195117
3754575475	293106027,410053824
3755404831	3733978188,5716925461
3755404835	4352389396,5717069248
3755404842	2469929167
3755408813	2469929166,4246484023
3755440399	175036117
3755440406	241918960,3633972748
3755440407	175068232,241918961
3755440409	241919839,241919838
3755440413	175031608
3755440414	175075311,319892993
3755440416	175036122
3755440421	241919838,241919837
3755440425	3755440433
3755440429	3755440416
3755440433	175031613
3755440441	591780227
3755440446	241918724,3459319353
3755440449	175075316,6552752164
3755440453	175036123
3755440456	175075318,1030478052
3755440458	175031614
3755440464	1030477825,175075318
3755440467	241919834
3755440468	868714592,241927067
3755440480	241919833
3755440481	3755440488
3755440485	175036124
3755440487	175066120,175066119
3755440488	175031616
3755440494	241918728
3755440495	175036125
3755440496	175036127
3755440497	6953777998
3758612324	1426803587
3758647655	1007520193,4428520377
3758647656	1615735825,541395610
3758653670	1271992383,3767158523
3758684739	3721211688
3760638191	1500179852,1210891098
3762148762	5716953863,5556370882
3762150649	444364434,413464211
3762150704	176203297
3762150705	3639654683
3762161327	314570110,3762161329
3762161329	3762161327,3762161333
3762161332	3762161337,314570460
3762161333	3762161329,1617623155
3762161337	3762161344,3762161332
3762161338	1617623155,192116652
3762161343	220540206,3762161348
3762161344	3762161349,3762161337
3762161348	3762161343,5884068103
3762161349	314570781,3762161344
3762161352	220540204,3762161354
3762161354	3762161352,220540203
3762184431	3602286145,3602286144
3762185202	220540206,3762185204
3762185204	3762185202,3762185206
3762185206	3762185204,965858953
3762185209	965858953,965858945
3762185210	965858953,3762185211
3762185211	3762185210,3762185213
3762185213	3762185211,314570108
3762185217	3762185219,965858945
3762185219	965858946,3762185217
3762185223	965858947,3762185225
3762185225	3762185223,965858957
3762186025	3762186028,220540204
3762186028	3762186029,3762186025
3762186029	965858945,3762186028
3762186032	220540203,965858947
3762196290	314569552,3762196292
3762196292	3762196290,3762196303
3762196302	314570110,3762196310
3762196303	3762196292,220540207
3762196307	220540207,3762196311
3762196309	220540207,220540206
3762196310	3762196302,314570460
3762196311	3762196307,3762196317
3762196315	314570460,220540206
3762196317	3762196311,3762196318
3762196318	3762196317,965858949
3762196322	965858949,965858944
3762196324	1255535405,965858953
3762462097	6726851950,411744719
3763581739	1342957061,433733479
3763586078	1615725005,1615726670
3764832326	430659288,1607226332
3764833566	1316045119,412404329
3767158199	3663737746
3767158523	3758653670,6326707091
3767167355	1615725018,1411840068
3768491349	3768491350,1323636080
3768491350	1323636025,3768491349
3768493839	414402704,1461096344
3769986400	4321095909,5033866577
3771582587	4897355517
3771592737	1794198552
3771594852	1794198377
3771595644	1647270374
3771599825	420769594,420036631
3771601559	420036591,4061585085
3771608545	412820514,3822933016
3771608546	1470630250,412820514
3771629341	3862052261,584698559
3771723766	420036518
3771725868	420036519
3771736743	3291852644,241927827
3772097737	5522316618,1760105699
3772183787	241928086,3291852647
3772369238	2657152936,3772369239
3772369239	3772369238,411829208
3772858002	419241703,419241706
3772858009	803386654,938324969
3773116998	413541334
3773117002	7166215404
3773117004	413541334,419237252
3773117005	1110021206
3773117007	1617622117
3773117009	3773117015
3773117010	413537596,419237254
3773117013	1617622098
3773117015	2451526883
3773283939	2268580222,2188778691
3774595669	1256360960,6588441853
3774595672	645118655,192148291
3774595751	453230069
3774595922	3774595751
3774755622	1616497557,1204230041
3774755780	999135092
3774821101	176144580,758061947
3780789972	412722257,412721977
3782337133	619677068,3261288326
3782951790	471440980,2894795466
3782951794	471440982,192290392
3782951795	3267387769,192290392
3782951799	453316802,2874344556
3782951811	3267387784,3720688068
3782952069	497541937,3782952072
3782952072	3782952069,497541936
3782952075	3720688063,192290391
3782952077	192290391,3337931261
3782952078	471443288,3782952079
3782952079	3782952078,471443286
3782952081	497541934,2894795471
3782952082	471443276,471443288
3782952083	497541927,192290389
3782952088	497541715,497541713
3783103633	3783103634,424893795
3783103634	3783103635,3783103633
3783103635	3783103636,3783103634
3783103636	3783103635,3783103638,1306149707
3783103638	424893809,3783103636
3783103644	2703678827,3783103646
3783103646	3783103644,3783103647
3783103647	3783103646,5505511645
3783138461	3689292871,2861412235
3785630552	895841075,894540298
3785673657	231270643,231270640
3788495208	313890617
3788495216	773861201,313890617
3792382584	1645456334
3792449742	2419474636,2419474646
3793176316	418996825,418996824
3793178074	1264733772,1264733849
3796655501	176189218
3796760481	1650702762,438147915
3797875953	641776802,3797875955
3797875954	3867563666,3545223671
3797875955	3797875953,1276825134
3803019700	3277613482,409769015
3806394810	490518752
3806412127	825490042
3812355351	5613755873,220822970
3812944078	410209016,412087510
3812944079	3205908325
3812946800	4362448695,1352532426
3813615494	212642551,3711914797
3813747372	4351553126
3813747373	4352389396
3813747374	5555994543
3813747379	3813747374
3818570402	3689292851,3708161783
3818571380	3818570402
3822446158	412087380,2879679852
3822446159	3224872785,2101948706
3822446162	778825287,268280153
3822661040	419771435,1479965293
3822661041	1479965293,419771440
3822661051	3512342215,412690232
3822933016	3771608545,1030484659
3822984192	176668368,176668369
3822984194	1184115045,176668369
3822992671	3822992672,319893997
3822992672	319893904,3822992671
3828113282	6432527843,412102615
3828113290	6039753979
3828113291	411275933,6432527843
3830268762	2305255600,965858946
3830268773	965858963,1419521706
3835995484	458891405,1290005558
3837099649	5291386564,192138568
3838394836	868714391,582567340
3838394840	582567340,582567335
3843111493	4301055760,2371531991
3846401368	6862416918
3849202445	220529462,417750942
3849332665	1615620830,507255377
3849332682	1500185347,473137642
3849354317	1242108505,3849354318
3849354318	3849354317,1242108499
3849356985	1887465590,419228636
3850909222	5594612111,416794923
3850909225	416794922,3612986549
3850909228	5077292365
3852376418	181289910,1650621917
3852389309	1078951783,968440578
3853877542	1616742494,192196891
3858169958	3858169959
3858169959	493976679,5026452261,3868652717
3858169961	3860300639
3858169962	3858169961,4385196411
3858169964	5646928748
3858169966	3858169962
3858432979	3700589383,1003932455
3858524842	919334007
3859518186	3881652790,3859518191
3859518191	3859518186,220403545
3859518192	442619766,442593764
3860128312	3670029305,3066197509
3860128315	498736715
3860253195	470353832,176668360
3860300639	3612986541
3861017512	175129446
3862052260	3392082801,3392082800
3862052261	412820524,3771629341
3862429517	800831464
3862429519	3846401368
3864661125	764231542
3864688806	6961698127,813415365
3864688807	813415631,268280156
3866834757	220403491,220403490
3866834758	2473145488,1763308461
3866834759	727665628,961750677
3866834760	1612096836,3866834761
3866834761	3866834760,220403457
3867563665	824369187
3867563666	1513819263,3797875954
3867563668	1545397639,1434834751
3867563669	915253836
3867563670	1706305062,842933498
3867563671	2870177564,2870177555
3867563672	3545223672,2870177569
3867563674	1507014289,842917436
3867563675	842928715,2302886524
3868458061	1615439015
3868458064	1615439009
3868652696	493976680
3868652697	3868652699
3868652698	3868652696
3868652699	3868652700
3868652700	3868652705
3868652705	3868652715
3868652715	3868652717
3868652717	782289540,3858169959
3869500993	842917433
3870391880	1387787917
3870405540	1366840050,645014704
3870405541	633565264,3514082273
3870405542	778947415
3879175106	3610206173,4573242094
3880638943	175309843
3880638944	633144337
3880638945	181291973
3880638946	175309874
3880638947	175309887
3880638948	459493540
3881393100	1078865560,1078865639
3881398360	552091852,1387829332
3881489234	1387213395
3881489936	1387829350,1078865560
3881591543	220403480,2647811755
3881599094	2473142870,1612012117
3881599095	220403517,442619750
3881606566	220403534,220403533
3881606567	2473138962,1876198572
3881645027	220403563,3056997637
3881651703	3207295502,220403538
3881651704	1780448230,456717152
3881652789	2473129856,220403546
3881652790	220403546,3859518186
3881655061	220403552,220403551
3881655062	2872121607,220403550
3881661579	220403583,463067243
3881661580	6762108503,220403580
3881667296	645289808,2915842672
3881667298	635759367,459145917
3881667893	220403611,1739259812
3881667894	220403612,220403611
3881672697	3881672698,220403625
3881672698	1360638895,3881672697
3881672699	220403627,1360638895
3881674760	459151062,220403642
3881674761	220403642,220403639
3881678566	220403656,220403654
3881678567	220403654,663629186
3881764768	3068223377,3881764769
3881764769	3881764768,2889696251
3881764770	2889696251,1727491348
3881818727	413475663,1360638856
3881818728	3881818730,1713160306
3881818730	1360638856,3881818728
3881819501	220402797,1871829290
3881819502	1871829290,220402794
3881833268	948007321,3881833269
3881833269	3881833268,633179605
3881853639	319895273,319895272
3881862304	551160764,551160761
3881862305	2460683222,551160764
3881867636	319895270,319895269
3881878978	413464208,1857458140
3886132529	2332792000
3889575869	432779578
3894178654	1090582155,417795371
3894668593	175309876
3894837022	425232669,3894837024
3894837024	3894837022,1615741220
3899564065	250519458
3899564066	175276968
3900232881	3900232908,411726837
3900232882	411726855,3900232905
3900232883	3900232905,518909031
3900232885	1123789208,411726882
3900232886	411726885,411726884
3900232892	411726882,3900232893
3900232893	3900232892,3900232894
3900232894	3900232893,411726880
3900232895	411726879,411726878
3900232896	411726878,4271138297
3900232897	4281424151,2888587603
3900232898	2888587603,4281424152
3900232902	411726869,411726868
3900232903	411726868,4281424155
3900232905	3900232882,3900232883
3900232906	3900232907,2871343444
3900232907	411726835,3900232906
3900232908	411726838,3900232881
3901377903	1154203841,513095401
3903665635	458891465,458889089
3903665802	458889229,458889102
3903665851	458891458,458891456
3903666547	414567183,1290036719
3905109669	3054317129,427524084
3905109673	427524065,1603118389
3905109674	3905109675,427524069
3905109675	3419428972,3905109674
3906856194	3736887477
3906856196	220822969
3906856197	412537658
3906856199	3736003167
3907213066	175232421,175232419
3907213067	175232408,175232406
3907213068	5890555894
3907213070	175246440
3907213071	5252886524
3907213075	600757389,540711744
3907213076	241865060
3907213077	645058367,220403424
3907213078	175363622,1727597835
3907213079	644610958
3907213080	2121172021,181291708
3907213081	181291500,446160035
3907213082	877798876,877798882
3907213083	175368641,175368640
3908596490	319895180,319895220
3908596491	319895227,534532347
3908619327	175368637,877798874
3908619328	128741431,878988830
3908619329	175368635,128741428
3908619330	128741426,878988788
3908619331	280300541,280300436
3908619332	280301188,280301119
3908619333	280301725,280301740
3909631849	435341238,435341235
3909632410	3909632427,458884189
3909632427	458884190,3909632410
3910258387	225647342,5027780451
3915870338	1582628232,1582628229
3915870339	1582628232,425236736
3915870340	1582628229,1582628226
3915870344	425229701,3915870346
3915870346	3915870344,3915870350
3915870350	3915870346,3915870766
3915870758	3915870759
3915870759	712328307
3915870760	176537728,4215223338
3915870763	176537731
3915870765	4347088685
3915870766	3915870350,176537734
3915870767	1776170193,425237475
3915870768	1615741775,712328164
3915870772	4357008905,1615741774
3916035203	176533532
3919148026	5716926239,4340655621
3919224760	3925563095
3919224762	3813747379
3921157977	458889096,1287282202
3921158126	3921158139,1287264178
3921158139	458891433,3921158126
3921158294	3921158330,458891440
3921158330	458891406,3921158294
3921158432	458889146,458889144
3921158460	1038072511,458889141
3921158543	458889093,458889092
3921158576	1280216081,458889136
3921158591	458889136,458889098
3921158744	1038072334,1038072526
3921164167	435322612,3668570821
3921164226	1037470177,1037470154
3921184842	430659309,5244737110
3921184887	3921185253,1099569864
3921184979	430659349,4346991885
3921185019	4445560918,3921185414
3921185253	1099569769,3921184887
3921185414	3921185019,4339506643
3921185664	430659339,430659338
3921185749	1099569561,1099569516
3921185977	1099570230,1099569599
3921185991	3921186047,1099569882
3921186047	1099570230,3921185991
3923134513	5363628602,1117127483
3923134515	5363628602,5363628632
3923380665	2901126840,3923380685,3204598879,2901126838
3923380670	1117127483,3923380677,456717374
3923380671	1780447709,3923380681,456717459,1780447487
3923380677	3923380685,3923380670,3923380682
3923380679	5363628634,5363628586,3923380681,5363628576
3923380681	3923380671,3923380679
3923380682	3923380677,456716336
3923380685	3923380665,3923380677
3923909095	2374646893,5636635499
3923909097	4347235367
3923909098	1243055543,4325019657
3925563092	3925563096
3925563095	3919224762
3925563096	5555994540
3925892572	1210891393,1210891466
3925892583	413568753,413568752
3925892607	413568754,413568753
3934155415	3934155433,1794198692
3934155433	1794199082,3934155415
3939255329	1435525506,1063744806
3939255330	1063744806,1435525507
3939255339	212609464,636984050
3942357638	458977826
3942357639	1669010416
3942357640	192293587
3942357641	458710177
3944945012	623912264,623912262
3945558421	431251331,181290015
3950103601	424891885,1306149804
3954534572	280298533,176677228
3954534597	280300543,280299522
3954534600	280299393,280299381
3954691788	412050500
3954691793	1132072804,1619735434
3954694782	593892825,192078098
3957592262	986610960,1602105925
3958489528	1118645444,2407075813
3960251330	231716382,231716381
3960994735	2235130029,914482404
3964412363	1326227809,793882469
3965253344	2916937114,179462998
3967768397	1500503381
3975453241	1537847513,1515825775
3975478755	414567163,1282536926
3976394713	3976394740
3976394740	181289687
3976394820	2481987258,2481987262
3976394896	3976395061,2620051980
3976395061	3976395120,3976394896
3976395120	431197439,3976395061
3976395135	3976395164,432332403
3976395164	431197439,3976395135
3980227550	1306509504
3980335600	3753677007,4010651972
3983706892	712328296,426469558
3985722398	1306149681,2304598187
3985774652	424893793,3090205527
3985776661	1306149761,1306149753
3985776669	3090205527,424893792
3987017221	1831891572,319895227
3987315678	700919141,360180029
3987315684	360180029,700918013
3987390340	176179616,2045030941
3993202448	1327780189,431253380
3993770588	5910108316,3993770600,5292600074
3993770589	5910108315,3993770591
3993770591	3993770589,3993770600
3993770592	3993770595,3993770606
3993770594	5910108316,3993770605
3993770595	3993770592,3993770598,5910108315
3993770598	462336731,3993770595
3993770600	3993770591,3993770588
3993770602	3993770604,3993770606
3993770604	3993770605,3993770602
3993770605	3993770594,3993770604
3993770606	3993770602,3993770592
3993878351	231716384,231716382
3994818789	419774410
3994818791	1296975701,734591743
3994818793	1296975612,1296975701
3994818797	419774411
3994818825	419774403,1450917210
3994818829	1450917210,419774408
3994818847	4078211940,419774403
3994818997	231270614,419774401
3994846848	419774405,419774404
3994858224	419774415
3994868770	1433243687,3994868776
3994868774	1433243620,1433243737
3994868776	3994868770,3994868778
3994868778	3994868776,1433243713
3994876442	175266239
3994876445	565330203
3996901259	3678642006,6326706982
4000140623	220961840,220961839
4004350690	1418999555,1632499613
4006840293	410062604
4006883497	5424300989,988562176
4006883514	4106252546,434294770
4006883570	5422244923,2308304007
4010651972	3980335600,435315254
4011133171	6953804554
4013959459	621655592,1314852317
4014513013	4014513019,424887946
4014513019	4382519923,4014513013
4014513033	4014513040
4014513040	4014513043,4297383758,4014513033,4297383781
4014513043	2574291464,4014513040
4014515897	424893822,424893823
4022280769	4022280782,458884191
4022280782	310252175,4022280769
4023035135	842917440,453997122
4024213368	4024213370,4024213382
4024213370	618260344,4024213368
4024213382	4024213368
4025136766	7328224767,6801230378
4025136768	1630988796
4025136773	5619091688,1630988796
4025139413	7328224770,5619091686
4026789002	997498201,1631120559
4027613421	1315858193,436368221
4031516987	410850308,607241665
4031737260	2016723689,462355375
4031737275	462354529,1191583571
4031737287	241865026,241865027
4031742209	4194462464,4031742222
4031742222	4031742209,1294048125
4031742241	462355375,462355374
4031742263	472421157,3610675212
4031742521	462355375,472421157
4031769866	1471889806,4032332850
4032281644	4032281647,413539887
4032281646	413539887,2192770133
4032281647	4032281650,4032281644
4032281650	413539888,4032281647
4032292142	931730035,987443774
4032332837	1471889823,1471889825
4032332850	4031769866,1471889823
4032332855	1566855140,1471889846
4032463642	783673845,783673869
4032463643	730502473,856326931
4035906190	1740741119,3729072125
4036383277	4036383278,411275032
4036383278	242463448,4036383277
4036383279	4036383282,538134905
4036383281	645264748
4036383282	2333052282,4036383279
4036397846	2333052348
4036397847	2333052365
4036480473	5635844912
4036480474	671884014,671884013
4036480476	619712417,3600880786
4036480478	242480601
4036480479	4036480473
4037634873	2620241784,869227842
4038606167	1487547512
4043484639	4043484640
4043484640	4043484641
4043484641	457801800
4043484681	538899513
4043484682	3396672396
4043484683	415369698
4043484684	538837359
4043484685	4043484686
4043484686	513530335
4043484687	4043484685
4043487389	6975264549
4043487390	4043487391
4043487391	1636147263
4045405736	241895686,3562962095
4061442212	2618970266,3433217649
4061443220	6699842223,4434668518
4061443222	1660054766,6699842222
4061456531	432335176,4227855066
4061470789	176267608,824349321
4061585085	3771601559,2924797817
4061585087	915652000,1282023660
4061585934	1282023663,4822411968
4066176233	5853358082
4066176234	4066176233
4066176235	4066176234
4066176242	5800310617
4066176245	4066176242
4066176258	5437142307
4066176278	4066176258
4066176285	4066176278
4066176297	5800310623
4066176306	4066176297
4066181447	7239969693,5727560894,2305956775
4069888944	413568745
4069909198	4252121998,499994939
4069909216	4079520321,4252121998
4069909217	499994934,499994933
4071081566	1746656199,499995006
4071081578	499995044,499994995
4074739230	5235753681,614328279
4077045869	4161689723,6953743170
4078134064	4315330374,2046596524
4078206519	1632516992,5240518884
4078211940	231270614,3994818847
4078211941	6653187324,231270616
4078248329	6859947257,231270577
4078248330	424886039,915771886
4078248331	5057749736,1630988794
4078248332	231270600,412690221
4078248333	5244080600,5244080589
4078419719	2046596493,4252129620
4079520307	2045030936,220961887
4079520316	220961886,220961884
4079520321	4470229585,4069909216
4079630121	5905765452,2338820542
4079630128	2423746471,2338820567
4080093433	1471889825,1471889859
4080093434	1367658080,1471889806
4080382444	2575315104,711243147
4080389137	507255348,507255345
4080404982	499995049,499994959
4080860994	499994958,220961878
4082317523	2309464447
4082317524	3127709431,1626671919
4084623219	1615741242,176533530
4084623220	176533524,176533523
4084658354	412519590,7018848972
4085191660	499994936,499994934
4085192701	499995030,499995027
4085211887	499995048,499995046
4085214656	1210891137,4201334750
4085470977	6636719628
4087692842	1500458366,4555415842
4089566818	1631075533
4089783700	4102630156,3054317121
4089907987	3227972418,2045030909
4089918897	632374888,220961839
4089918901	4676399243,499984624
4089948464	3528374704
4096726934	1210891287,1210890956
4097127006	2290501845,2290501847
4099177932	7289461747,5510139840
4099177935	4456328789,5160355035
4099177959	1767391990
4102630156	220961888,4089783700
4102661092	220961891,539387788
4102684403	223295956,5726477577
4104100225	6364353539
4104244801	470133852,1756954277
4104244802	2045030895
4106248471	2308304007,2308304008
4106252349	4106252355
4106252355	4106252349,4106252377
4106252377	4106252355,4106252491
4106252491	4106252546,4106252377
4106252546	434294771,4006883514,4106252491
4107280333	772399464,768973625
4107280334	768973655,1302816515
4107295675	4290527737
4107340718	421328836
4107340719	4043484639
4108973037	3188114161,507091520
4113481214	4113481215,4182443997
4113481215	4113481214
4113481216	4182591963,4182444023
4113481217	4182591964,4347235922
4113748324	4113748325,4804129326
4113748325	4113748324
4113795008	5618404125,416782999
4113795010	5660603115,5660604539
4113795012	1921347753,414526597
4113795018	416782521,4874191689
4113860211	5201903633,647048469
4113860212	5201903632
4115616756	1713160306,2392412595
4118128178	711243152,711243150
4119065629	433569975,2371845966
4120645458	983604123,706989579
4120657377	6727654114,1179438370
4120820953	1025868499,1779665598
4120892033	1643927147
4120892034	1771674246
4132207074	1836838155,2875566426
4132207075	181287736,1794687797
4132300294	1515825304,694198588
4132300295	694135262,1515825310
4132300296	694195016,2220964519
4132658046	694195060,1537847513
4132658047	1515826028,941222702
4132684715	694204575,1526707779
4132684716	1650701001,694204588
4133166944	1387790641
4133179089	516202771
4134011584	175336153
4134012898	1810175668
4134012904	175332981
4134012913	513094235
4134012915	175347189
4134012916	4134012915
4134012917	425242910,425242912
4134027029	415263357
4134027030	415263362
4134027031	415263361
4134027034	415263359
4134027035	1313234304
4134027036	1810175679
4134027037	1810175678
4134860598	1167943023,1834231684
4138267294	175394246
4138716855	1707055188
4138716856	461596648
4138716858	2317173571
4139839507	663239418,663239409
4140498141	459147621,459147618
4140518537	1210749014,242546503
4147389714	499994944,499994942
4147389737	2045030987,499994958
4149941463	638218363
4156161238	231270557,231270554
4156161243	4454693789,231270557
4158118937	4158118938,2151573019
4158118938	413565513,4158118937
4158118939	176609227,798686946
4158118940	5897035147,913068564
4158118941	462355374,3610675208
4158902071	6373204207,412188373
4158902072	412188373,1616257593
4158902073	4422004676,4158902074
4158902074	4158902073,6307849408
4158902075	1607970404,4158902076
4158902076	4158902075,825443857
4158902079	1616257287,6373209466
4158902081	411829199,411829198
4158902082	1617657302,1617657303
4158902083	1617654004,1617657320
4158902084	412188385,412188384
4158902085	2443930040,2443930039
4158902087	1918379246,4158902088
4158902088	4158902087,6307577232
4159376699	1747118027
4161689706	1626670871
4161689708	616075506,4161689709
4161689709	4161689708,411225439
4161689711	410875073,4391620161
4161689712	4391620161,410875072
4161689713	4195668493,4195633196
4161689715	5630745942,411225440
4161689716	2283239680
4161689717	748779874
4161689718	503401847,4161689719
4161689719	4161689718,2403052575
4161689720	3689739256,914502179
4161689722	175060063
4161689723	503401130,4077045869
4161689724	662749074,930364687
4161689725	412102614
4161689726	192145892
4161689727	192144682
4161689728	192145894
4161689729	192145051
4161689730	192145123
4161689731	1338487508
4161689732	1613897211,1613897208
4166993740	6910811525,410850307
4167068932	803416131,803416158
4167916099	764231592
4169253347	1152613326,4169253362
4169253362	4169253388,4169253347
4169253384	1619883077,5614557022
4169253388	4169253362,4169253396
4169253396	1619883077,4169253388
4169253397	4169253403
4169253398	5613587501,1619883074,4169253400
4169253400	4169253404,4169253398
4169253403	4169253397,4169253404
4169253404	4169253403,4169253400
4170810592	798730340
4174128649	485605483,412107421
4177338911	2565899414,2565907209
4180802857	426476029,3728968146
4182443990	4182443996,4182443991
4182443991	4182443995,4182443990,4182443992
4182443992	4182443991,4182443994
4182443993	4182443994
4182443994	4182443992,4182443993,4182443995
4182443995	4182443991,4182443994,4182443996
4182443996	4182443990,4182443995,4182443997
4182443997	4182443996,4113481214,4182444000
4182443998	4182444000,4347235923
4182443999	4836482794
4182444000	6945087279,4182443998,4182443997,4182444023
4182444023	4182444000,4113481216
4182444049	4182444052,1099361154
4182444052	4182444054,4182444049
4182444053	4182444054
4182444054	4182444053,4182444052
4182517216	3215945867,456680301
4182517219	456680301,2616381822
4182568614	513553372
4182568636	498736754,4182568645
4182568640	498736822,3670029305
4182568645	4182568636,3066197505
4182568648	1096064036,5219258717
4182568649	3066197507
4182591963	5013815310,4113481216
4182591964	4182591965,4113481217
4182591965	3636931465,638906474,4182591964
4182600502	1362306481,1362306501
4184826303	1867152982,1867152669,6807319909
4184826313	654004603,4184826328
4184826317	1867152913,4184826358
4184826319	4184826371,1867152913
4184826327	1867152892,1867152898
4184826328	4184826313,4184826358
4184826335	4184826338,6894112645
4184826337	1867152489,1867152892,6807319909
4184826338	6894112724,4184826335
4184826339	4184826372,3240486751
4184826341	6894112644,6894112643
4184826358	4184826328,1867152887,4184826317
4184826360	4184826362
4184826362	4184826360,4184826377
4184826367	4184827390,4184826372,626582103
4184826370	623912375,1727826291
4184826371	1867152898,4184826319
4184826372	4184826367,4184826339,4184826378
4184826373	4184826374,1867152920
4184826374	4184826375,4184826373
4184826375	4184826378,4184826374
4184826377	4184826362,6807319987
4184826378	4184826372,4184826375
4184826386	4184826388,4184827390,6894112351
4184826388	4184827397,4184826386
4184827390	4184826386,4184826367,6894112376
4184827397	4184826388
4184877562	1185511392
4184877586	446159811
4184881895	220422990,220422989
4184881911	645181166,442644225
4185009995	176677210,176677209
4185488171	4973961469,4973961468
4190501576	241947709,280320828
4192222683	410852655,3578912133
4192226863	3578912148,3578912133
4193768982	411272586,412045023
4193768985	412045021,1966223781
4193769045	2235198664,412045022
4193771645	412045024,1618598506
4193771648	411271189,411283070
4193771665	3060428978,3060428975
4193771692	411272582,1618598501
4193912689	499984638,499984637
4194462464	5241988658,4031742209
4194530642	1153886534,2192658705
4194547356	6731479611,6731479616
4194553494	1834912872,5618397897
4195617932	412102598,1217182358
4195621583	4195621587,4195621586
4195621586	4195621583,7195214246
4195621587	4195633192,4195621583
4195633192	651818693,4195621587
4195633193	449207448,449207445
4195633196	4161689713,1217182432
4195668493	3709581372,4161689713
4195690901	499994938,499994936
4196589078	1217202904,411275957
4196589084	411278985,293105151
4196790996	3240486714,3240486712,4196790998
4196790997	220435739,220435738,3240486720
4196790998	4196790996,3240486718
4196790999	4196791060
4196791060	3240486737,6894064864,4196791110,4196790999
4196791105	531236400,1867152829,6807319951
4196791108	6807319941,5355322837
4196791110	4196791060,3240486743,551426551
4196791112	3240486745,3661872179
4196791113	4196791114,6807319941
4196791114	6807319940,4196791113
4196791115	531236239,6807319939,6807319940
4196791117	6807319936,531236231
4196791118	3240486750,3240486749
4196791119	6807319956,3388180094
4201334748	499994959,2909070204
4201334750	4085214656,1210891372
4201425873	1746656381,499995051
4204077089	3860128315,1167930753,4204077092
4204077090	1096064036,498736752
4204077092	1475330545,4204077089,5314402211
4208957200	552091909,3313644297
4210737326	1616411438,1196834794
